State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ME,14,776,982-5014,yes,no,0,12.560138084198003,4,8.3414834888911,6.374996709064406,2,8.750203619685555,3.7960640779982056,50,6.8701968096189,4.757885543339503,6,5.49219657137993,5,True.
MD,56,776,948-4845,yes,yes,600,9.424995337617965,6,4.982738159548271,6.472970992608723,0,7.949291452523283,3.750324384315755,50,5.120045447504948,5.53702978027084,8,7.328805322540829,3,True.
DC,200,686,114-5861,no,yes,600,3.959223129520251,4,4.71611640833474,6.011744884826646,1,5.343706780286729,2.8655157022004705,200,4.177024134520134,5.313969451185062,4,7.290991128785823,5,True.
VT,177,868,552-1467,yes,no,0,7.537050935944071,4,3.9063122612678,6.112365208235304,1,6.948254898519723,3.638096306047016,150,7.765131918222174,5.533472145810251,4,3.592738580832332,8,True.
WV,134,878,822-8878,no,yes,100,5.585279345031764,2,7.40111095806353,5.457631806428347,7,3.639615196623285,4.2575080195257495,300,6.041890605027508,6.083561009706388,5,1.8246413481093875,6,True.
NV,109,788,243-8448,no,yes,400,6.232516073006337,2,5.565949259815515,7.401403139218218,0,5.703372807284374,3.5591974949311465,250,4.33519351902434,7.149768436141102,6,6.657449664878168,5,True.
WV,27,878,868-9605,no,yes,400,7.201333702745679,3,6.311102213441844,9.257702442009316,0,5.528405405724943,1.4347247262844762,250,5.60057225478829,5.4803463313209,8,4.887546332839974,6,True.
NC,121,786,946-2630,yes,no,0,6.218065292306852,3,4.834581517826557,5.532920205740224,1,5.50338936100468,3.6120364654419808,200,5.849503510655377,6.110037638224034,6,4.277730996103552,6,True.
UT,99,858,407-4270,yes,no,0,10.26706663761777,3,8.463121448103617,6.832061266967106,2,8.741623430162408,2.0898060587581986,250,6.716252722218391,5.660472335828933,4,5.734339182036733,5,True.
ND,165,786,785-1532,yes,yes,200,11.6168353903032,4,6.355977703719347,4.686512170940423,3,7.514123034074581,5.619778583963285,50,7.530097968783006,4.710236337998373,7,2.689671032417128,4,True.
VA,150,866,803-3893,yes,yes,100,7.671424797883052,2,8.696511388619626,8.225805012960485,5,5.180509656496963,4.827410228375529,250,3.782428129719509,6.521940593865224,5,7.292399598675325,4,True.
VA,153,866,913-3887,no,yes,600,4.863306697826067,4,4.424905182484799,6.047056983886784,3,4.30797872127573,6.453486433349444,200,3.644781597104831,6.250152260755614,6,6.702298348649137,4,True.
CO,84,677,333-5156,yes,no,0,6.823984125947541,5,6.843224301789146,5.6298280666724745,5,5.075061581385267,4.683011379849838,150,5.398294346209783,2.9264631602412963,5,4.539168053425827,5,True.
MO,119,777,330-8264,no,yes,400,6.492995208902793,2,7.877628101054729,4.113447003389008,5,5.6187030872321895,5.997934329057501,150,2.1572588569821147,5.389940591020106,5,9.018473417238374,3,True.
MD,88,776,679-9684,no,yes,400,7.756174746558624,5,6.08567069807537,3.8276134112912703,4,6.620408837772179,4.270962326977074,150,6.759574237774861,4.7540639441048365,4,3.5017297952557613,5,True.
DC,116,686,628-8490,no,no,0,5.0048399820776055,5,4.640992492001005,5.180122808277686,2,3.7989891054513074,3.4238500909445,100,7.302521606752491,5.070124392051223,5,0.1861152031297566,10,True.
WY,46,878,236-8368,no,yes,300,4.157629495804703,5,3.870456432215854,5.185369677616862,4,3.187434914484533,4.513652328517209,250,7.949629918653234,3.176724010341408,4,0.7474814891891031,8,True.
WI,178,877,571-3038,yes,yes,400,4.43029171759453,7,4.239684889654519,6.348886032837413,6,2.7500820753370685,4.215607714241926,250,6.978311603325037,3.5108255274817823,7,0.2143125203638005,7,True.
HI,31,727,351-1811,no,yes,100,9.32821824698605,3,7.915155113329399,6.409541725138972,2,8.648874258988993,3.359145617194249,200,6.746144002000053,5.27480372900964,1,6.655759796788014,7,True.
MA,54,776,841-5925,no,yes,500,7.142331868992045,3,4.160622969668776,4.790665225207656,1,5.61331020951527,4.614566141728334,100,5.7804022434812765,4.758758517960608,8,3.8568184942722703,4,True.
TX,60,848,105-5163,no,no,0,7.657289644198169,2,4.979888246899909,6.760714653206603,0,6.506420326445111,4.780832932456815,150,5.078661998928073,5.8122168803967,5,7.238413251884335,5,True.
TX,79,848,945-9680,yes,no,0,13.601934341042393,4,7.873577024925545,7.68960164755417,2,8.02602586579142,4.455068700972533,50,6.6161814494354,5.990576380843674,10,4.795328742284132,3,True.
ID,189,736,268-2315,yes,yes,300,10.67807836656679,4,5.041395619692393,3.9299913857796662,0,8.070348258802806,3.1607291069953534,50,8.548682857290514,3.484139007284335,8,1.3025397967420005,6,True.
VT,64,868,605-3647,no,yes,500,7.443132643365009,4,3.958722600923222,6.869382354608447,2,6.571708105680905,2.196485637261908,150,7.16051182406334,4.082949328932225,6,3.833125314269755,7,True.
IA,13,736,878-1497,yes,no,0,4.650246266774967,5,5.9757958590902,2.9219509967944464,3,5.722206513438418,2.8421816927346293,100,6.14676655423023,5.122555816011472,2,3.5311375802329703,8,True.
NC,190,786,108-2288,yes,yes,600,5.220272634949964,7,2.3083544456717187,4.459716548323622,0,5.291972263761499,3.160186462108092,50,8.294075881699435,4.0367094259633856,5,0.1512009618935739,10,True.
WA,98,876,183-4262,yes,yes,500,0.0617423181303022,4,2.5903229309477727,2.6851326874509454,2,2.310341755740016,2.953285317927603,250,6.448322090996741,3.861124153124301,3,0.4774316916016206,10,True.
UT,121,858,910-8335,yes,no,0,4.763809274213489,1,3.671625946563756,5.290281562949557,2,6.556828499571238,3.518007294903177,150,5.573307319821552,4.779033457238123,2,6.26642181113931,8,True.
UT,12,858,687-2864,yes,yes,700,6.940929474530645,9,3.47984917333412,4.491832405795262,5,5.844830005718298,7.377069480280873,50,5.83562841777656,4.241768635987852,5,4.998100609873692,4,True.
MO,176,777,879-8397,yes,no,0,5.853568265380655,2,6.619083774946788,4.891456671411101,4,3.883147686423228,3.0644904385667417,250,7.058284805385931,4.793449629641253,6,0.6985566568805552,7,True.
KY,166,758,120-9083,yes,no,0,8.591982889633838,3,4.839676025411286,5.092914779955979,2,6.963762816952633,1.251743737310818,150,8.60357071104022,5.516963620756031,7,0.6557151927307423,8,True.
LA,88,766,211-1395,yes,yes,500,3.011483361619748,1,3.821746347310258,5.216294437717832,2,4.759046544957657,1.8155991865064265,200,5.5700755813127,6.235281038355071,4,4.437649872403151,8,True.
ME,143,776,454-3944,yes,no,0,10.96167830740269,3,7.393684747647917,7.300368888435164,0,8.817668783653534,3.3335961823612283,150,6.320656565588159,4.731639715222145,5,7.098124329129713,5,True.
MS,182,778,970-2299,no,yes,400,3.785648368104946,4,5.535212212173423,5.309777495877088,6,2.4822221879367388,4.251949485683558,250,5.185586416848127,6.760575306120357,7,1.7057834772151046,5,True.
CT,58,678,686-1622,no,yes,0,8.601301061957955,3,8.326700061704175,4.564508614483281,4,5.364745481031669,3.2356693481191123,100,7.275105406227837,4.063134130270493,6,0.2958087313157138,8,True.
AZ,89,659,601-7585,no,yes,500,9.66339301501938,5,5.068285943537973,6.340735277482063,1,7.00382637967726,4.483291403348634,100,6.655925636643218,6.670993781425843,8,4.526863359065531,4,True.
ND,31,786,657-1315,yes,no,0,10.228671813437714,3,5.215344747270013,6.22758994297183,0,8.292407119261345,3.965530298179483,100,7.211806614265226,3.715280321292709,5,5.099810815410794,5,True.
RI,75,827,163-4839,yes,yes,400,10.645254799982036,5,5.36479724063602,4.062459666678132,3,6.2503426672686775,6.556092267020542,0,7.161860793743378,4.560576348530703,9,1.8943395186285892,4,True.
FL,180,707,253-9327,yes,no,0,16.135189606376695,4,8.015860064884714,5.939526780322559,1,10.983588316274911,4.826113017047179,0,8.311212801021739,3.1837513304200664,7,5.261750762846549,3,True.
IL,28,737,822-3395,no,no,0,7.873050769881598,5,5.998790036028376,4.583668203805248,5,5.870021652149153,6.576351174922429,50,5.869505175496554,5.942033765245768,4,5.042508439557592,5,True.
KY,149,758,748-2512,no,no,0,7.097322798175043,4,5.512471553288918,6.584322844229691,5,4.129974139574241,5.675764194204383,250,6.299119990894938,5.529261909783323,7,3.034170599272563,4,True.
OR,2,798,275-9576,yes,yes,300,5.153157963047558,6,5.495327142473136,4.404032196381532,7,2.981471464448874,4.796959893788227,200,7.027854484398027,6.600320301832119,6,1.1667649981876869,7,True.
CA,76,676,477-9447,no,no,0,8.264312659537868,7,6.687785855483568,6.597727244010202,4,6.615886165875403,3.7499825483695535,150,6.389197274997487,5.631658260047055,4,4.788040126997189,5,True.
OH,62,797,144-3810,yes,no,0,11.089341287778833,5,5.574333015491627,4.635175904367427,0,10.362278180200422,4.561373971476303,0,6.323437539781228,6.318594859592485,4,8.09124364937119,4,True.
NV,45,788,350-8904,yes,no,0,9.379685536563144,4,10.852170871553252,8.011109844360004,9,4.06057146823861,4.318406225293748,250,6.36626220176545,3.5184921354985184,6,3.0630723626204466,6,True.
NY,22,788,597-9226,yes,yes,800,0.2199121461094666,6,0.6711029548216407,3.562577140732346,1,1.4570977146589978,4.654536177169348,150,5.375409661955896,3.0000940404797194,6,0.4696572571845543,9,True.
WY,61,878,967-4502,no,yes,500,4.7398025962454025,4,7.004919861439889,6.85463330321082,5,2.940990563851798,3.9282621548592696,250,4.43622163728361,3.929095387480907,7,4.477622141795472,5,True.
SC,92,836,132-2364,no,no,0,10.656271235224748,4,7.463972958909431,4.943316463450077,2,9.023934565702383,4.375848030615428,100,5.4592225497320825,4.158447080217171,5,7.233978905294247,3,True.
WI,177,877,184-1767,no,no,0,10.304902897481124,4,6.274791051323771,6.970391102919953,0,8.533768251378046,3.5525300155823647,150,6.584743932729939,4.051775537445878,5,5.864651534316663,5,True.
AK,177,657,556-8430,yes,no,0,5.248435591508149,3,7.26541939913743,6.304011040030709,3,4.085079425835325,1.9289599102785056,250,5.868958815020317,4.9929772668008425,5,2.363754207251969,8,True.
AL,125,657,736-1222,no,no,0,5.322647309858231,4,4.529160050012134,5.636286726462291,0,5.346985914813459,2.5116000789512847,150,7.017053918270591,4.000252835218793,4,2.804828764395122,8,True.
AK,29,657,951-9724,yes,yes,600,7.51013761938307,5,3.1640939143729363,6.891976612403107,2,7.65962830904912,2.02878389459824,200,7.8300892357466205,5.392913241515122,5,4.634138399337435,6,True.
CA,189,676,560-6766,yes,no,0,5.813458900608703,4,3.717666105822953,6.135114691714641,2,6.835740646750839,2.3897004485859683,200,6.387990433271229,5.535036032713968,3,5.946926248043198,7,True.
FL,135,707,719-4834,yes,no,0,9.976673235567471,3,9.991538440040593,5.220625817364818,9,5.080193704737983,3.6083706641505255,250,7.613892022487942,6.176634080462935,7,1.0294091950195563,4,True.
AR,188,658,329-2626,no,yes,400,11.678140633499448,5,5.651787220269702,8.46834013649294,1,8.902506218880262,6.305307950864812,100,4.940054575548472,5.386772726988024,7,9.640399481770356,1,True.
IN,162,737,573-6328,no,yes,100,10.056511122293765,3,7.417567682898618,3.3997513195579105,5,7.688702542650358,5.692597063264132,100,5.879143029594606,5.284763125244951,5,4.751707907533064,4,True.
HI,136,727,291-5127,yes,yes,100,5.293797774413043,3,5.577500392818381,3.735498527850543,0,6.300752720940778,1.3237580042456003,100,7.0746178419857815,4.367535261261184,2,2.353394068401885,9,True.
OR,161,798,136-2290,yes,no,0,9.189757407007884,4,8.285939952964384,5.843065801834242,3,7.725904639050402,3.490980270184958,150,4.654383796889922,6.039957363140607,5,7.361087626689748,4,True.
FL,39,707,582-6543,yes,yes,300,4.6107624577212665,3,6.411015210918444,5.340964301913181,4,2.9036890925824306,4.073877519199245,200,5.290714627709719,6.210716408619244,6,1.628842589553691,7,True.
WV,20,878,270-2764,no,no,0,7.253436877118103,4,7.455707326053641,6.1969383684294055,3,5.608734972055592,1.5832888858488872,200,6.970181142478651,5.112512544096266,5,2.4736027957929383,7,True.
NH,76,787,543-4970,no,no,0,9.507108959577732,5,7.921537150043422,4.808218941994472,6,6.510058277210261,3.502886226786313,150,7.3776870734229405,5.469766265900833,6,2.491634088774254,5,True.
GA,102,716,260-1810,no,yes,400,10.051907300309786,6,5.376333700756262,6.882406325182688,1,8.182603586670286,6.029894131389678,50,5.895178422878345,5.577821374264538,4,7.842506042116488,4,True.
TN,22,847,363-5788,yes,yes,500,9.734166930884012,3,5.0815176418287855,8.303764874533243,1,7.758867409729282,3.544691104886267,200,5.483980690521806,5.178182987586875,8,7.481422776675208,3,True.
OR,7,798,430-5485,yes,yes,700,5.418139104163094,2,3.1095487114704503,4.9056654387300505,3,7.170451885321919,2.557228280181271,150,5.5600109616049584,6.406644835101546,4,6.7724034878977735,6,True.
SC,184,836,263-8559,yes,no,0,11.404578865809786,6,6.326068460541682,4.526665332629225,4,8.828504650633421,7.576258845577537,0,5.382707508836962,4.301090112605774,5,8.495396073661537,1,True.
WY,4,878,576-2611,yes,yes,300,5.756474570533454,1,5.892959392669912,4.174705764887945,0,5.196725113470059,2.7368521038441616,100,5.695602950776551,5.562626086708707,5,3.0682296153805595,8,True.
VA,40,866,757-9361,yes,no,0,3.611129452172788,3,3.7303327486853446,3.933374049813057,2,4.97627140425061,6.031656729702683,200,3.964394796861804,5.161339765747336,3,7.107236320828985,5,True.
NH,96,787,372-9506,yes,yes,200,11.385879153113931,2,7.579864889019354,6.763894507214578,2,8.290666634729693,5.942063819911471,100,4.877637616509542,3.74014725096397,5,8.882581070087443,2,True.
LA,102,766,986-7915,no,no,0,5.687887311395562,5,8.289093607425851,7.621895344813025,7,3.303542137602739,3.00063172833068,250,4.62309358832571,6.492643036048789,7,2.9837943761756227,6,True.
NV,183,788,715-2120,yes,yes,400,4.188767871794205,3,4.947783082154239,6.210216475037262,1,4.001026356050801,2.6001763029789005,250,4.911624546878777,5.428569416449313,7,3.4608133227787627,6,True.
WA,129,876,463-8264,no,yes,600,3.8395710432531738,3,4.129449262703558,4.925633481349014,1,4.418537545075964,3.5198586528291336,200,5.644800439224674,3.8275803433783935,5,3.3252057826093937,7,True.
NE,114,786,522-1664,yes,no,0,8.852459445514134,3,8.99297071102579,7.178303774450806,7,5.146968974336588,4.572527999079741,250,6.002732426078008,4.7629447461660686,6,3.5670989438363616,5,True.
IN,182,737,746-8585,yes,yes,600,4.473251138945157,3,6.742138315129084,8.565113862597661,5,3.423113667882776,5.811242019416041,300,2.221301970085766,5.049824597670701,6,8.766316285305763,4,True.
IN,153,737,778-9078,no,yes,600,5.579333895316407,5,2.166792371793416,4.468096473027007,0,5.727741026800947,3.985993881411881,150,7.327628288927304,3.928740766339228,6,1.8880033451848308,7,True.
MS,170,778,172-4594,no,yes,400,10.117615735791473,3,5.876722066128148,5.854209266208375,1,7.428679178476699,3.961652166620872,200,7.472636999593744,3.482840778697009,7,3.588772294205982,5,True.
AL,35,657,871-7140,yes,no,0,9.979153827218532,1,6.193965245314634,8.247964891248092,2,8.44728304425052,2.3647504289730747,200,6.359731553618609,3.8559732460768776,5,7.1835884863923685,5,True.
NY,65,788,418-2246,no,yes,200,6.171608597774607,2,8.821491509134809,6.816145096011792,6,4.641622257072825,4.568889905414934,250,3.982190140834256,4.586353731276165,3,6.7668617408900165,5,True.
MO,37,777,715-9050,no,no,0,9.210959749694531,2,7.29451121746513,7.805644425713859,1,7.281991990359706,4.286588295478495,200,3.7005458445097377,5.254348765558556,7,10.00849718423069,2,True.
AZ,142,659,877-6831,no,yes,300,3.9363816828516343,2,3.342628774753337,5.840616373015764,0,4.632138695425004,3.151950577100337,250,6.653710581194151,5.153919365023776,4,2.6870356060787226,9,True.
NH,24,787,642-5323,yes,yes,500,10.449854912097138,5,7.818642848211214,5.42612779203751,7,7.322279142843496,9.139956354980878,50,2.345055816886982,4.013143758337014,6,11.437072444631392,0,True.
WV,100,878,504-5394,yes,no,0,3.157786281440885,6,3.415897983611238,1.0371096334673495,6,3.5421264665079564,6.901594983519734,50,5.818974024488456,5.364444163591113,3,1.4007418645868372,7,True.
PA,79,806,491-7455,yes,yes,200,15.496590261590308,2,7.466648190063807,9.02724703874622,2,11.263958426037997,3.9315155200248366,150,6.850195574331031,6.048124460581094,8,8.817008001376365,2,True.
MN,122,777,371-1132,yes,no,0,11.975681885115945,5,9.451321293600085,5.468655747090893,10,6.296991010866032,7.183277711088032,100,5.943683275662737,4.240355177823941,7,4.291369183138443,2,True.
MN,5,777,460-7087,yes,no,0,12.524227291335832,2,10.155414693569568,5.639471129269479,5,8.250750301513165,4.937219265876419,150,6.054638006523168,5.881787271425926,5,6.385760166807272,3,True.
ME,111,776,621-7904,no,yes,0,8.539235080868046,2,9.16109631153624,6.112390000127212,3,5.348328011082158,1.5040451707867368,200,7.632742596926608,4.896949443156942,5,0.7399966323458056,8,True.
CA,198,676,614-8989,yes,no,0,5.248192467094043,4,6.698859083943468,3.708506110061869,6,4.659957608055954,5.373671247124084,150,4.403682815524885,4.981334683215793,4,5.175856576673822,5,True.
AK,138,657,577-8224,no,no,0,10.104161140894846,2,6.9963436199512286,9.064095015575882,1,8.347628013393441,3.472752920384227,200,4.261126623378526,4.489697646390932,7,9.394522925698418,4,True.
OK,151,797,539-4104,no,no,0,7.450232594414992,4,6.2807022241749495,7.569143492267274,4,4.780496733340519,5.594521944235723,200,3.4975920000343117,4.960747337177965,9,6.171995841982341,3,True.
SC,66,836,306-7660,no,yes,400,7.613302431054231,5,6.287296003766848,6.935713950116767,3,6.183205228428427,4.77266921811288,150,4.276152651012125,5.481736305719014,6,7.215969851756137,4,True.
DC,1,686,956-9391,yes,no,0,6.108564172579936,6,5.0650967402888725,4.078976139451017,2,5.6022454490106295,3.5449188291086204,100,6.605697248075696,5.154236975926402,5,1.9657083585820887,7,True.
CO,97,677,430-9050,yes,no,0,10.611030584086588,0,10.114375421405247,4.214126898820351,4,7.550649966828968,2.8442122618622285,200,7.833220737250117,4.317364860575986,3,2.737939780528514,7,True.
CO,131,677,478-2447,yes,yes,400,6.385084423193444,4,6.569485760490568,5.117594505442854,6,4.88178396891948,5.4412842814553946,200,4.3497960788180245,3.187856390999607,6,5.633196236466874,3,True.
AL,17,657,319-8643,yes,no,0,6.621073129126527,5,6.412161315220927,7.132451922437307,5,4.284495811546708,4.777130699406611,200,5.770832098275602,7.254987670508845,6,3.678469291562876,6,True.
NH,101,787,435-1229,no,yes,400,11.7611757159535,4,8.55712537698985,6.741170147277202,4,8.46322405197407,5.373586297723037,150,4.64543133533204,4.578721220295398,7,8.544394213676528,1,True.
TX,133,848,700-8114,yes,no,0,12.129621111288175,6,7.387991193930661,8.564975507965785,5,7.526337685229789,5.923175661977419,200,6.781991455709811,4.991946870158854,7,6.176687276890194,2,True.
RI,53,827,601-4388,no,no,0,6.225247749825103,4,4.631186868113091,5.314723837852185,3,5.747772588775188,6.146863086041124,150,4.522024810820689,5.231194499986894,5,6.418534352011926,4,True.
OH,186,797,936-2042,yes,yes,100,7.143332662856038,2,7.246482170472662,3.7173622563037454,5,5.881307960872502,5.603461337215634,150,5.27380530496443,3.969457650266773,3,4.496305235316897,6,True.
ID,172,736,660-7937,yes,yes,400,4.795467810667099,2,4.869180150524885,4.883870469533733,0,5.245620658738268,3.958699692551161,150,4.48920734538726,4.445707131161696,4,6.014424974565043,6,True.
PA,79,806,301-4031,no,yes,400,10.108618470322948,4,6.409469542179069,5.6313869022709415,3,6.29055702019976,5.7125103520129095,100,5.768282570350038,6.711151468597532,9,4.941667280205807,2,True.
TX,173,848,605-1097,no,no,0,6.3670923718236425,5,4.488111547866847,6.014978253732021,0,6.60269662590278,3.3053814402874613,150,7.480747287254905,5.018236389857742,2,3.759127612324108,8,True.
GA,196,716,671-1570,yes,no,0,5.974656936255452,3,3.123450228280672,5.505265626445679,0,6.392270252729766,4.179942602740756,200,6.558996556804068,4.594500256283101,4,5.20610048309126,6,True.
NH,10,787,135-6795,yes,no,0,4.606560520859285,3,3.427538342531408,8.481018489802503,2,5.489607504113304,2.3840158392837623,350,5.8549547706497895,4.703852446841073,5,5.309420215067096,8,True.
UT,98,858,392-7759,no,yes,300,11.300033638432756,2,8.603864346548194,9.533078320116385,1,8.29537545441235,3.644060633271566,250,4.687900869427658,6.24038824791696,6,10.260272889465607,2,True.
MA,30,776,780-1880,no,no,0,5.771162385061039,5,2.9083400433431144,5.0080017559571735,2,5.905680203428938,0.895180413048065,150,8.51597940824423,3.6026829879928344,6,0.0753430547633815,9,True.
SC,130,836,601-4989,no,yes,500,7.226246611039748,6,6.51417193598792,5.150623430312735,4,6.199281300715702,3.888530683165773,150,5.228380755919954,4.290158676859488,6,4.904303465528215,5,True.
AZ,20,659,658-3734,yes,no,0,5.718349611537138,2,8.1921289000237,4.158639960098642,8,4.3865940979028775,5.263255213935242,200,4.22474732941025,5.961136174850514,4,5.8219489031236495,4,True.
WY,178,878,596-8666,yes,no,0,10.055638716813965,4,7.218603621310468,5.848142088197107,2,7.707815624351043,3.5008398344280827,150,6.656860012246932,3.220751170949283,5,5.697701747306411,4,True.
